(	137	,	17	,	11	)								
(	138	,	18	,	11	)								
(	139	,	19	,	11	)								
(	140	,	20	,	11	)								
(	141	,	21	,	11	)								
(	142	,	22	,	11	)								
(	143	,	23	,	11	)								
(	144	,	24	,	11	)								
(	145	,	1	,	11	)								
(	146	,	2	,	11	)								
(	147	,	3	,	11	)								
(	148	,	4	,	11	)								
(	149	,	5	,	11	)								
(	150	,	6	,	11	)								
(	151	,	7	,	11	)								
(	152	,	8	,	11	)								
(	153	,	9	,	11	)								
(	154	,	10	,	11	)								
(	155	,	11	,	11	)								
(	156	,	12	,	11	)								
(	157	,	13	,	11	)								
(	158	,	14	,	11	)								
(	159	,	15	,	11	)								
(	160	,	16	,	11	)								
(	161	,	17	,	11	)								
(	162	,	18	,	11	)								
(	163	,	19	,	11	)								
(	164	,	20	,	11	)								
(	165	,	21	,	11	)								
(	166	,	22	,	11	)								
(	167	,	23	,	11	)								
(	168	,	24	,	11	)								
(	169	,	1	,	1	)								
(	170	,	2	,	1	)								
(	171	,	3	,	1	)								
(	172	,	4	,	1	)								
(	173	,	5	,	1	)								
(	174	,	6	,	1	)								
(	175	,	7	,	1	)								
(	176	,	8	,	1	)								
(	177	,	9	,	1	)								
(	178	,	10	,	1	)								
(	179	,	11	,	1	)								
(	180	,	12	,	1	)								
(	181	,	13	,	1	)								
(	182	,	14	,	1	)								
(	183	,	15	,	1	)								
(	184	,	16	,	1	)								
(	185	,	17	,	1	)								
(	186	,	18	,	1	)								
(	187	,	19	,	1	)								
(	188	,	20	,	1	)								
(	189	,	21	,	1	)								
(	190	,	22	,	1	)								
(	191	,	23	,	1	)								
(	192	,	24	,	1	)								
(	193	,	1	,	1	)								
(	194	,	2	,	1	)								
(	195	,	3	,	1	)								
(	196	,	4	,	1	)								
(	197	,	5	,	1	)								
(	198	,	6	,	1	)								
(	199	,	7	,	1	)								
(	200	,	8	,	1	)								
(	201	,	9	,	1	)								
(	202	,	10	,	1	)								
(	203	,	11	,	1	)								
(	204	,	12	,	1	)								
(	205	,	13	,	1	)								
(	206	,	14	,	1	)								
(	207	,	15	,	1	)								
(	208	,	16	,	1	)								
(	209	,	17	,	1	)								
(	210	,	18	,	1	)								
(	211	,	19	,	1	)								
(	212	,	20	,	1	)								
(	213	,	21	,	1	)								
(	214	,	22	,	1	)								
(	215	,	23	,	1	)								
(	216	,	24	,	1	)								
(	217	,	1	,	1	)								
(	218	,	2	,	1	)								
(	219	,	3	,	1	)								
(	220	,	4	,	1	)								
(	221	,	5	,	1	)								
(	222	,	6	,	1	)								
(	223	,	7	,	1	)								
(	224	,	8	,	1	)								
(	225	,	9	,	1	)								
(	226	,	10	,	1	)								
(	227	,	11	,	1	)								
(	228	,	12	,	1	)								
(	229	,	13	,	1	)								
(	230	,	14	,	1	)								
(	231	,	15	,	1	)								
(	232	,	16	,	1	)								
(	233	,	17	,	1	)								
(	234	,	18	,	1	)								
(	235	,	19	,	1	)								
(	236	,	20	,	1	)								
(	237	,	21	,	1	)								
(	238	,	22	,	1	)								
(	239	,	23	,	1	)								
(	240	,	24	,	1	)								
(	241	,	1	,	1	)								
(	242	,	2	,	1	)								
(	243	,	3	,	1	)								
(	244	,	4	,	1	)								
(	245	,	5	,	1	)								
(	246	,	6	,	1	)								
(	247	,	7	,	1	)								
(	248	,	8	,	1	)								
(	249	,	9	,	1	)								
(	250	,	10	,	1	)								
(	251	,	11	,	1	)								
(	252	,	12	,	1	)								
(	253	,	13	,	1	)								
(	254	,	14	,	1	)								
(	255	,	15	,	1	)								
(	256	,	16	,	1	)								
(	257	,	17	,	1	)								
(	258	,	18	,	1	)								
(	259	,	19	,	1	)								
(	260	,	20	,	1	)								
(	261	,	21	,	1	)								
(	262	,	22	,	1	)								
(	263	,	23	,	1	)								
(	264	,	24	,	1	)								
(	265	,	1	,	1	)								
(	266	,	2	,	1	)								
(	267	,	3	,	1	)								
(	268	,	4	,	1	)								
(	269	,	5	,	1	)								
(	270	,	6	,	1	)								
(	271	,	7	,	1	)								
(	272	,	8	,	1	)								
(	273	,	9	,	1	)								
(	274	,	10	,	1	)								
(	275	,	11	,	1	)								
(	276	,	12	,	1	)								
(	277	,	13	,	1	)								
(	278	,	14	,	1	)								
(	279	,	15	,	1	)								
(	280	,	16	,	1	)								
(	281	,	17	,	1	)								
(	282	,	18	,	1	)								
(	283	,	19	,	1	)								
(	284	,	20	,	1	)								
(	285	,	21	,	1	)								
(	286	,	22	,	1	)								
(	287	,	23	,	1	)								
(	288	,	24	,	1	)								
(	289	,	1	,	1	)								
(	290	,	2	,	1	)								
(	291	,	3	,	1	)								
(	292	,	4	,	1	)								
(	293	,	5	,	1	)								
(	294	,	6	,	1	)								
(	295	,	7	,	1	)								
(	296	,	8	,	1	)								
(	297	,	9	,	1	)								
(	298	,	10	,	1	)								
(	299	,	11	,	1	)								
(	300	,	12	,	1	)								
(	301	,	13	,	1	)								
(	302	,	14	,	1	)								
(	303	,	15	,	1	)								
(	304	,	16	,	1	)								
(	305	,	17	,	1	)								
(	306	,	18	,	1	)								
(	307	,	19	,	1	)								
(	308	,	20	,	1	)								
(	309	,	21	,	1	)								
(	310	,	22	,	1	)								
(	311	,	23	,	1	)								
(	312	,	24	,	1	)								
(	313	,	1	,	1	)								
(	314	,	2	,	1	)								
(	315	,	3	,	1	)								
(	316	,	4	,	1	)								
(	317	,	5	,	1	)								
(	318	,	6	,	1	)								
(	319	,	7	,	1	)								
(	320	,	8	,	1	)								
(	321	,	9	,	1	)								
(	322	,	10	,	1	)								
(	323	,	11	,	1	)								
(	324	,	12	,	1	)								
(	325	,	13	,	1	)								
(	326	,	14	,	1	)								
(	327	,	15	,	1	)								
(	328	,	16	,	1	)								
(	329	,	17	,	1	)								
(	330	,	18	,	1	)								
(	331	,	19	,	1	)								
(	332	,	20	,	1	)								
(	333	,	21	,	1	)								
(	334	,	22	,	1	)								
(	335	,	23	,	1	)								
(	336	,	24	,	1	)								
(	337	,	1	,	1	)								
(	338	,	2	,	1	)								
(	339	,	3	,	1	)								
(	340	,	4	,	1	)								
(	341	,	5	,	1	)								
(	342	,	6	,	1	)								
(	343	,	7	,	1	)								
(	344	,	8	,	1	)								
(	345	,	9	,	1	)								
(	346	,	10	,	1	)								
(	347	,	11	,	1	)								
(	348	,	12	,	1	)								
(	349	,	13	,	1	)								
(	350	,	14	,	1	)								
(	351	,	15	,	1	)								
(	352	,	16	,	1	)								
(	353	,	17	,	1	)								
(	354	,	18	,	1	)								
(	355	,	19	,	1	)								
(	356	,	20	,	1	)								
(	357	,	21	,	1	)								
(	358	,	22	,	1	)								
(	359	,	23	,	1	)								
(	360	,	24	,	1	)								
(	361	,	1	,	11	)								
(	362	,	2	,	11	)								
(	363	,	3	,	11	)								
(	364	,	4	,	11	)								
(	365	,	5	,	11	)								
(	366	,	6	,	11	)								
(	367	,	7	,	11	)								
(	368	,	8	,	11	)								
(	369	,	9	,	11	)								
(	370	,	10	,	11	)								
(	371	,	11	,	11	)								
(	372	,	12	,	11	)								
(	373	,	13	,	11	)								
(	374	,	14	,	11	)								
(	375	,	15	,	11	)								
(	376	,	16	,	11	)								
(	377	,	17	,	11	)								
(	378	,	18	,	11	)								
(	379	,	19	,	11	)								
(	380	,	20	,	11	)								
(	381	,	21	,	11	)								
(	382	,	22	,	11	)								
(	383	,	23	,	11	)								
(	384	,	24	,	11	)								
(	385	,	1	,	11	)								
(	386	,	2	,	11	)								
(	387	,	3	,	11	)								
(	388	,	4	,	11	)								
(	389	,	5	,	11	)								
(	390	,	6	,	11	)								
(	391	,	7	,	11	)								
(	392	,	8	,	11	)								
(	393	,	9	,	11	)								
(	394	,	10	,	11	)								
(	395	,	11	,	11	)								
(	396	,	12	,	11	)								
(	397	,	13	,	11	)								
(	398	,	14	,	11	)								
(	399	,	15	,	11	)								
(	400	,	16	,	11	)								
(	401	,	17	,	11	)								
(	402	,	18	,	11	)								
(	403	,	19	,	11	)								
(	404	,	20	,	11	)								
(	405	,	21	,	11	)								
(	406	,	22	,	11	)								
(	407	,	23	,	11	)								
(	408	,	24	,	11	)								
(	409	,	1	,	2	)								
(	410	,	2	,	2	)								
(	411	,	3	,	2	)								
(	412	,	4	,	2	)								
(	413	,	5	,	2	)								
(	414	,	6	,	2	)								
(	415	,	7	,	2	)								
(	416	,	8	,	2	)								
(	417	,	9	,	2	)								
(	418	,	10	,	2	)								
(	419	,	11	,	2	)								
(	420	,	12	,	2	)								
(	421	,	13	,	2	)								
(	422	,	14	,	2	)								
(	423	,	15	,	2	)								
(	424	,	16	,	2	)								
(	425	,	17	,	2	)								
(	426	,	18	,	2	)								
(	427	,	19	,	2	)								
(	428	,	20	,	2	)								
(	429	,	21	,	2	)								
(	430	,	22	,	2	)								
(	431	,	23	,	2	)								
(	432	,	24	,	2	)								
(	433	,	1	,	2	)								
(	434	,	2	,	2	)								
(	435	,	3	,	2	)								
(	436	,	4	,	2	)								
(	437	,	5	,	2	)								
(	438	,	6	,	2	)								
(	439	,	7	,	2	)								
(	440	,	8	,	2	)								
(	441	,	9	,	2	)								
(	442	,	10	,	2	)								
(	443	,	11	,	2	)								
(	444	,	12	,	2	)								
(	445	,	13	,	2	)								
(	446	,	14	,	2	)								
(	447	,	15	,	2	)								
(	448	,	16	,	2	)								
(	449	,	17	,	2	)								
(	450	,	18	,	2	)								
(	451	,	19	,	2	)								
(	452	,	20	,	2	)								
(	453	,	21	,	2	)								
(	454	,	22	,	2	)								
(	455	,	23	,	2	)								
(	456	,	24	,	2	)								
(	457	,	1	,	2	)								
(	458	,	2	,	2	)								
(	459	,	3	,	2	)								
(	460	,	4	,	2	)								
(	461	,	5	,	2	)								
(	462	,	6	,	2	)								
(	463	,	7	,	2	)								
(	464	,	8	,	2	)								
(	465	,	9	,	2	)								
(	466	,	10	,	2	)								
(	467	,	11	,	2	)								
(	468	,	12	,	2	)								
(	469	,	13	,	2	)								
(	470	,	14	,	2	)								
(	471	,	15	,	2	)								
(	472	,	16	,	2	)								
(	473	,	17	,	2	)								
(	474	,	18	,	2	)								
(	475	,	19	,	2	)								
(	476	,	20	,	2	)								
(	477	,	21	,	2	)								
(	478	,	22	,	2	)								
(	479	,	23	,	2	)								
(	480	,	24	,	2	)								
(	481	,	1	,	2	)								
(	482	,	2	,	2	)								
(	483	,	3	,	2	)								
(	484	,	4	,	2	)								
(	485	,	5	,	2	)								
(	486	,	6	,	2	)								
(	487	,	7	,	2	)								
(	488	,	8	,	2	)								
(	489	,	9	,	2	)								
(	490	,	10	,	2	)								
(	491	,	11	,	2	)								
(	492	,	12	,	2	)								
(	493	,	13	,	2	)								
(	494	,	14	,	2	)								
(	495	,	15	,	2	)								
(	496	,	16	,	2	)								
(	497	,	17	,	2	)								
(	498	,	18	,	2	)								
(	499	,	19	,	2	)								
(	500	,	20	,	2	)								
(	501	,	21	,	2	)								
(	502	,	22	,	2	)								
(	503	,	23	,	2	)								
(	504	,	24	,	2	)								
(	505	,	1	,	2	)								
(	506	,	2	,	2	)								
(	507	,	3	,	2	)								
(	508	,	4	,	2	)								
(	509	,	5	,	2	)								
(	510	,	6	,	2	)								
(	511	,	7	,	2	)								
(	512	,	8	,	2	)								
(	513	,	9	,	2	)								
(	514	,	10	,	2	)								
(	515	,	11	,	2	)								
(	516	,	12	,	2	)								
(	517	,	13	,	2	)								
(	518	,	14	,	2	)								
(	519	,	15	,	2	)								
(	520	,	16	,	2	)								
(	521	,	17	,	2	)								
(	522	,	18	,	2	)								
(	523	,	19	,	2	)								
(	524	,	20	,	2	)								
(	525	,	21	,	2	)								
(	526	,	22	,	2	)								
(	527	,	23	,	2	)								
(	528	,	24	,	2	)								
(	529	,	1	,	11	)								
(	530	,	2	,	11	)								
(	531	,	3	,	11	)								
(	532	,	4	,	11	)								
(	533	,	5	,	11	)								
(	534	,	6	,	11	)								
(	535	,	7	,	11	)								
(	536	,	8	,	11	)								
(	537	,	9	,	11	)								
(	538	,	10	,	11	)								
(	539	,	11	,	11	)								
(	540	,	12	,	11	)								
(	541	,	13	,	11	)								
(	542	,	14	,	11	)								
(	543	,	15	,	11	)								
(	544	,	16	,	11	)								
(	545	,	17	,	11	)								
(	546	,	18	,	11	)								
(	547	,	19	,	11	)								
(	548	,	20	,	11	)								
(	549	,	21	,	11	)								
(	550	,	22	,	11	)								
(	551	,	23	,	11	)								
(	552	,	24	,	11	)								
(	553	,	1	,	11	)								
(	554	,	2	,	11	)								
(	555	,	3	,	11	)								
(	556	,	4	,	11	)								
(	557	,	5	,	11	)								
(	558	,	6	,	11	)								
(	559	,	7	,	11	)								
(	560	,	8	,	11	)								
(	561	,	9	,	11	)								
(	562	,	10	,	11	)								
(	563	,	11	,	11	)								
(	564	,	12	,	11	)								
(	565	,	13	,	11	)								
(	566	,	14	,	11	)								
(	567	,	15	,	11	)								
(	568	,	16	,	11	)								
(	569	,	17	,	11	)								
(	570	,	18	,	11	)								
(	571	,	19	,	11	)								
(	572	,	20	,	11	)								
(	573	,	21	,	11	)								
(	574	,	22	,	11	)								
(	575	,	23	,	11	)								
(	576	,	24	,	11	)								
(	577	,	1	,	11	)								
(	578	,	2	,	11	)								
(	579	,	3	,	11	)								
(	580	,	4	,	11	)								
(	581	,	5	,	11	)								
(	582	,	6	,	11	)								
(	583	,	7	,	11	)								
(	584	,	8	,	11	)								
(	585	,	9	,	11	)								
(	586	,	10	,	11	)								
(	587	,	11	,	11	)								
(	588	,	12	,	11	)								
(	589	,	13	,	11	)								
(	590	,	14	,	11	)								
(	591	,	15	,	11	)								
(	592	,	16	,	11	)								
(	593	,	17	,	11	)								
(	594	,	18	,	11	)								
(	595	,	19	,	11	)								
(	596	,	20	,	11	)								
(	597	,	21	,	11	)								
(	598	,	22	,	11	)								
(	599	,	23	,	11	)								
(	600	,	24	,	11	)								
(	601	,	1	,	11	)								
(	602	,	2	,	11	)								
(	603	,	3	,	11	)								
(	604	,	4	,	11	)								
(	605	,	5	,	11	)								
(	606	,	6	,	11	)								
(	607	,	7	,	11	)								
(	608	,	8	,	11	)								
(	609	,	9	,	11	)								
(	610	,	10	,	11	)								
(	611	,	11	,	11	)								
(	612	,	12	,	11	)								
(	613	,	13	,	11	)								
(	614	,	14	,	11	)								
(	615	,	15	,	11	)								
(	616	,	16	,	11	)								
(	617	,	17	,	11	)								
(	618	,	18	,	11	)								
(	619	,	19	,	11	)								
(	620	,	20	,	11	)								
(	621	,	21	,	11	)								
(	622	,	22	,	11	)								
(	623	,	23	,	11	)								
(	624	,	24	,	11	)								
(	625	,	1	,	11	)								
(	626	,	2	,	11	)								
(	627	,	3	,	11	)								
(	628	,	4	,	11	)								
(	629	,	5	,	11	)								
(	630	,	6	,	11	)								
(	631	,	7	,	11	)								
(	632	,	8	,	11	)								
(	633	,	9	,	11	)								
(	634	,	10	,	11	)								
(	635	,	11	,	11	)								
(	636	,	12	,	11	)								
(	637	,	13	,	11	)								
(	638	,	14	,	11	)								
(	639	,	15	,	11	)								
(	640	,	16	,	11	)								
(	641	,	17	,	11	)								
(	642	,	18	,	11	)								
(	643	,	19	,	11	)								
(	644	,	20	,	11	)								
(	645	,	21	,	11	)								
(	646	,	22	,	11	)								
(	647	,	23	,	11	)								
(	648	,	24	,	11	)								
(	649	,	1	,	1	)								
(	650	,	2	,	1	)								
(	651	,	3	,	1	)								
(	652	,	4	,	1	)								
(	653	,	5	,	1	)								
(	654	,	6	,	1	)								
(	655	,	7	,	1	)								
(	656	,	8	,	1	)								
(	657	,	9	,	1	)								
(	658	,	10	,	1	)								
(	659	,	11	,	1	)								
(	660	,	12	,	1	)								
(	661	,	13	,	1	)								
(	662	,	14	,	1	)								
(	663	,	15	,	1	)								
(	664	,	16	,	1	)								
(	665	,	17	,	1	)								
(	666	,	18	,	1	)								
(	667	,	19	,	1	)								
(	668	,	20	,	1	)								
(	669	,	21	,	1	)								
(	670	,	22	,	1	)								
(	671	,	23	,	1	)								
(	672	,	24	,	1	)								
(	673	,	1	,	1	)								
(	674	,	2	,	1	)								
(	675	,	3	,	1	)								
(	676	,	4	,	1	)								
(	677	,	5	,	1	)								
(	678	,	6	,	1	)								
(	679	,	7	,	1	)								
(	680	,	8	,	1	)								
(	681	,	9	,	1	)								
(	682	,	10	,	1	)								
(	683	,	11	,	1	)								
(	684	,	12	,	1	)								
(	685	,	13	,	1	)								
(	686	,	14	,	1	)								
(	687	,	15	,	1	)								
(	688	,	16	,	1	)								
(	689	,	17	,	1	)								
(	690	,	18	,	1	)								
(	691	,	19	,	1	)								
(	692	,	20	,	1	)								
(	693	,	21	,	1	)								
(	694	,	22	,	1	)								
(	695	,	23	,	1	)								
(	696	,	24	,	1	)								
(	697	,	1	,	3	)								
(	698	,	2	,	3	)								
(	699	,	3	,	3	)								
(	700	,	4	,	3	)								
(	701	,	5	,	3	)								
(	702	,	6	,	3	)								
(	703	,	7	,	3	)								
(	704	,	8	,	3	)								
(	705	,	9	,	3	)								
(	706	,	10	,	3	)								
(	707	,	11	,	3	)								
(	708	,	12	,	3	)								
(	709	,	13	,	3	)								
(	710	,	14	,	3	)								
(	711	,	15	,	3	)								
(	712	,	16	,	3	)								
(	713	,	17	,	3	)								
(	714	,	18	,	3	)								
(	715	,	19	,	3	)								
(	716	,	20	,	3	)								
(	717	,	21	,	3	)								
(	718	,	22	,	3	)								
(	719	,	23	,	3	)								
(	720	,	24	,	3	)								
(	721	,	1	,	3	)								
(	722	,	2	,	3	)								
(	723	,	3	,	3	)								
(	724	,	4	,	3	)								
(	725	,	5	,	3	)								
(	726	,	6	,	3	)								
(	727	,	7	,	3	)								
(	728	,	8	,	3	)								
(	729	,	9	,	3	)								
(	730	,	10	,	3	)								
(	731	,	11	,	3	)								
(	732	,	12	,	3	)								
(	733	,	13	,	3	)								
(	734	,	14	,	3	)								
(	735	,	15	,	3	)								
(	736	,	16	,	3	)								
(	737	,	17	,	3	)								
(	738	,	18	,	3	)								
(	739	,	19	,	3	)								
(	740	,	20	,	3	)								
(	741	,	21	,	3	)								
(	742	,	22	,	3	)								
(	743	,	23	,	3	)								
(	744	,	24	,	3	)								
(	745	,	1	,	11	)								
(	746	,	2	,	11	)								
(	747	,	3	,	11	)								
(	748	,	4	,	11	)								
(	749	,	5	,	11	)								
(	750	,	6	,	11	)								
(	751	,	7	,	11	)								
(	752	,	8	,	11	)								
(	753	,	9	,	11	)								
(	754	,	10	,	11	)								
(	755	,	11	,	11	)								
(	756	,	12	,	11	)								
(	757	,	13	,	11	)								
(	758	,	14	,	11	)								
(	759	,	15	,	11	)								
(	760	,	16	,	11	)								
(	761	,	17	,	11	)								
(	762	,	18	,	11	)								
(	763	,	19	,	11	)								
(	764	,	20	,	11	)								
(	765	,	21	,	11	)								
(	766	,	22	,	11	)								
(	767	,	23	,	11	)								
(	768	,	24	,	11	)								
(	769	,	1	,	2	)								
(	770	,	2	,	2	)								
(	771	,	3	,	2	)								
(	772	,	4	,	2	)								
(	773	,	5	,	2	)								
(	774	,	6	,	2	)								
(	775	,	7	,	2	)								
(	776	,	8	,	2	)								
(	777	,	9	,	2	)								
(	778	,	10	,	2	)								
(	779	,	11	,	2	)								
(	780	,	12	,	2	)								
(	781	,	13	,	2	)								
(	782	,	14	,	2	)								
(	783	,	15	,	2	)								
(	784	,	16	,	2	)								
(	785	,	17	,	2	)								
(	786	,	18	,	2	)								
(	787	,	19	,	2	)								
(	788	,	20	,	2	)								
(	789	,	21	,	2	)								
(	790	,	22	,	2	)								
(	791	,	23	,	2	)								
(	792	,	24	,	2	)								
(	793	,	1	,	2	)								
(	794	,	2	,	2	)								
(	795	,	3	,	2	)								
(	796	,	4	,	2	)								
(	797	,	5	,	2	)								
(	798	,	6	,	2	)								
(	799	,	7	,	2	)								
(	800	,	8	,	2	)								
(	801	,	9	,	2	)								
(	802	,	10	,	2	)								
(	803	,	11	,	2	)								
(	804	,	12	,	2	)								
(	805	,	13	,	2	)								
(	806	,	14	,	2	)								
(	807	,	15	,	2	)								
(	808	,	16	,	2	)								
(	809	,	17	,	2	)								
(	810	,	18	,	2	)								
(	811	,	19	,	2	)								
(	812	,	20	,	2	)								
(	813	,	21	,	2	)								
(	814	,	22	,	2	)								
(	815	,	23	,	2	)								
(	816	,	24	,	2	)								
(	817	,	1	,	2	)								
(	818	,	2	,	2	)								
(	819	,	3	,	2	)								
(	820	,	4	,	2	)								
(	821	,	5	,	2	)								
(	822	,	6	,	2	)								
(	823	,	7	,	2	)								
(	824	,	8	,	2	)								
(	825	,	9	,	2	)								
(	826	,	10	,	2	)								
(	827	,	11	,	2	)								
(	828	,	12	,	2	)								
(	829	,	13	,	2	)								
(	830	,	14	,	2	)								
(	831	,	15	,	2	)								
(	832	,	16	,	2	)								
(	833	,	17	,	2	)								
(	834	,	18	,	2	)								
(	835	,	19	,	2	)								
(	836	,	20	,	2	)								
(	837	,	21	,	2	)								
(	838	,	22	,	2	)								
(	839	,	23	,	2	)								
(	840	,	24	,	2	)								
(	841	,	1	,	2	)								
(	842	,	2	,	2	)								
(	843	,	3	,	2	)								
(	844	,	4	,	2	)								
(	845	,	5	,	2	)								
(	846	,	6	,	2	)								
(	847	,	7	,	2	)								
(	848	,	8	,	2	)								
(	849	,	9	,	2	)								
(	850	,	10	,	2	)								
(	851	,	11	,	2	)								
(	852	,	12	,	2	)								
(	853	,	13	,	2	)								
(	854	,	14	,	2	)								
(	855	,	15	,	2	)								
(	856	,	16	,	2	)								
(	857	,	17	,	2	)								
(	858	,	18	,	2	)								
(	859	,	19	,	2	)								
(	860	,	20	,	2	)								
(	861	,	21	,	2	)								
(	862	,	22	,	2	)								
(	863	,	23	,	2	)								
(	864	,	24	,	2	)								
(	865	,	1	,	2	)								
(	866	,	2	,	2	)								
(	867	,	3	,	2	)								
(	868	,	4	,	2	)								
(	869	,	5	,	2	)								
(	870	,	6	,	2	)								
(	871	,	7	,	2	)								
(	872	,	8	,	2	)								
(	873	,	9	,	2	)								
(	874	,	10	,	2	)								
(	875	,	11	,	2	)								
(	876	,	12	,	2	)								
(	877	,	13	,	2	)								
(	878	,	14	,	2	)								
(	879	,	15	,	2	)								
(	880	,	16	,	2	)								
(	881	,	17	,	2	)								
(	882	,	18	,	2	)								
(	883	,	19	,	2	)								
(	884	,	20	,	2	)								
(	885	,	21	,	2	)								
(	886	,	22	,	2	)								
(	887	,	23	,	2	)								
(	888	,	24	,	2	)								
(	889	,	1	,	2	)								
(	890	,	2	,	2	)								
(	891	,	3	,	2	)								
(	892	,	4	,	2	)								
(	893	,	5	,	2	)								
(	894	,	6	,	2	)								
(	895	,	7	,	2	)								
(	896	,	8	,	2	)								
